timestamp,building_baseline,temperature,condenser_power_W,compressor_power_W,crs_baseline
2019-05-10 20:30:00,243.2,66.2,660.727119861009,23754.354439189294,24.415081559050304
2019-05-10 20:45:00,204.8,65.8,730.3652690940833,26139.680222076768,26.87004549117085
2019-05-10 21:00:00,230.4,65.5,665.9992317061008,23576.53366794002,24.242532899646122
2019-05-10 21:15:00,224.0,65.1,576.8636857168417,20526.095121515376,21.102958807232216
2019-05-10 21:30:00,224.0,64.8,649.1545194781422,22851.53051685374,23.500685036331888
2019-05-10 21:45:00,224.0,64.0,613.4542795505795,21594.163409907847,22.207617689458427
2019-05-10 22:00:00,236.8,63.9,616.3885925442563,21615.69722007993,22.232085812624188
2019-05-10 22:15:00,211.2,63.3,573.8151176612088,20195.95160304896,20.769766720710173
2019-05-10 22:30:00,211.2,63.5,574.0900434038422,20181.725472759368,20.75581551616321
2019-05-10 22:45:00,172.8,63.1,574.3645947613189,20167.47022233405,20.74183481709537
2019-05-10 23:00:00,172.8,63.1,651.0421956373874,22642.79781692188,23.293840012559265
2019-05-10 23:15:00,140.8,63.1,584.2048242817523,20402.727117415416,20.986931941697165
2019-05-10 23:30:00,153.6,63.3,597.7840458116152,20779.27407496791,21.377058120779527
2019-05-10 23:45:00,148.8,63.1,576.7807794429611,20039.89940512389,20.61668018456685
2019-05-11 00:00:00,150.4,63.0,523.5746072963711,18315.09641165404,18.83867101895041
2019-05-11 00:15:00,147.2,62.6,522.7168853151842,18269.655750891747,18.79237263620693
2019-05-11 00:30:00,172.8,62.4,571.820289521127,19784.0565301821,20.355876819703226
2019-05-11 00:45:00,198.4,62.2,678.0656537222554,23144.73751183989,23.82280316556215
2019-05-11 01:00:00,179.2,62.1,625.4913612818891,21456.926469147496,22.08241783042939
2019-05-11 01:15:00,153.6,61.9,524.1362781876043,18204.593619284533,18.728729897472142
2019-05-11 01:30:00,166.4,61.7,530.3288554101556,18342.560221253,18.87288907666316
2019-05-11 01:45:00,166.4,61.7,652.3129246916377,22089.16608057844,22.741479005270076
2019-05-11 02:00:00,179.2,61.5,682.695542418317,22969.483636725894,23.65217917914421
2019-05-11 02:15:00,166.4,61.7,645.3897902579944,21784.616388221253,22.430006178479253
2019-05-11 02:30:00,179.2,61.9,617.1615179759418,20885.687798711464,21.502849316687406
2019-05-11 02:45:00,166.4,61.9,633.6612201413748,21382.798443228607,22.016459663369986
2019-05-11 03:00:00,172.8,62.1,581.3819957979184,19737.947424231697,20.319329420029614
2019-05-11 03:15:00,172.8,62.1,556.7258921989157,18976.39603862502,19.533121930823935
2019-05-11 03:30:00,153.6,61.9,669.831118069983,22470.932873981357,23.140763992051344
2019-05-11 03:45:00,179.2,62.1,582.2167899699942,19738.454232197284,20.32067102216727
2019-05-11 04:00:00,153.6,61.7,661.9444021393683,22205.90395111953,22.867848353258896
2019-05-11 04:15:00,172.8,61.5,630.4816097960266,21214.39337324339,21.844874983039414
2019-05-11 04:30:00,172.8,61.5,684.8644726724626,22885.487331808054,23.57035180448052
2019-05-11 04:45:00,166.4,61.5,584.1401632003203,19763.42847395936,20.34756863715968
2019-05-11 05:00:00,166.4,61.5,555.4029217370818,18862.955993778043,19.418358915515125
2019-05-11 05:15:00,179.2,61.5,583.2205280425844,19680.515927517423,20.263736455560007
2019-05-11 05:30:00,192.0,61.3,648.2934121365862,21656.74230302939,22.305035715165978
2019-05-11 05:45:00,192.0,61.2,559.1152563764449,18894.810756553747,19.45392601293019
2019-05-11 06:00:00,192.0,61.5,561.6344681412198,18943.88958166165,19.505524049802872
2019-05-11 06:15:00,192.0,61.3,667.2974551572032,22205.592951523042,22.872890406680245
2019-05-11 06:30:00,230.4,60.8,686.4050872890314,22825.07627936237,23.511481366651395
2019-05-11 06:45:00,217.6,60.6,685.9465253180108,22843.12289257269,23.5290694178907
2019-05-11 07:00:00,230.4,60.4,596.1030086857381,20099.615443794886,20.69571845248063
2019-05-11 07:15:00,217.6,60.8,529.4052359598787,18127.567642496688,18.65697287845657
2019-05-11 07:30:00,230.4,61.3,545.6492673645798,18688.96360176254,19.234612869127126
2019-05-11 07:45:00,217.6,61.2,564.6442479890675,19339.337668065287,19.90398191605436
2019-05-11 08:00:00,217.6,60.8,571.5357245383004,19620.584726830017,20.19212045136832
2019-05-11 08:15:00,204.8,61.5,523.3951287590388,18238.69191950679,18.76208704826583
2019-05-11 08:30:00,153.6,61.3,618.5843971362866,21362.185976161705,21.980770373297997
2019-05-11 08:45:00,128.0,61.7,625.848281144408,21727.808215818503,22.35365649696291
2019-05-11 09:00:00,38.4,62.6,574.2218747737455,20174.886585709468,20.74910846048321
2019-05-11 09:15:00,51.2,62.6,572.5124118245012,20262.70532884176,20.83521774066626
2019-05-11 09:30:00,51.2,63.9,710.9107349946727,25241.187092107768,25.952097827102442
2019-05-11 09:45:00,51.2,64.4,608.4348079657531,21777.52320749404,22.385958015459796
2019-05-11 10:00:00,51.2,64.9,587.4226738878514,21216.74384996269,21.80416652385054
2019-05-11 10:15:00,51.2,65.7,658.7826952338677,23818.334240927266,24.477116936161128
2019-05-11 10:30:00,51.2,66.4,656.0031512182104,23908.321589466144,24.564324740684363
2019-05-11 10:45:00,51.2,67.3,748.738217260752,27611.208916493022,28.35994713375377
2019-05-11 11:00:00,51.2,68.9,650.4215822521587,24083.89564686644,24.7343172291186
2019-05-11 11:15:00,51.2,70.3,648.056102830886,24156.27992557002,24.80433602840091
2019-05-11 11:30:00,51.2,71.2,711.7086619708823,26770.79261169181,27.48250127366269
2019-05-11 11:45:00,51.2,71.8,551.3948515286015,20973.66999387485,21.525064845403453
2019-05-11 12:00:00,51.2,72.9,626.0022930203032,23818.473509014155,24.44447580203446
2019-05-11 12:15:00,51.2,73.4,583.9687986155567,22390.347659659747,22.9743164582753
2019-05-11 12:30:00,51.2,74.3,560.6664398057496,21638.658390641704,22.199324830447456
2019-05-11 12:45:00,51.2,74.8,548.835903115101,21305.786931031533,21.85462283414664
2019-05-11 13:00:00,51.2,75.6,547.3925104429975,21359.970865381103,21.907363375824104
2019-05-11 13:15:00,51.2,76.6,711.7926269769714,27850.400018092623,28.562192645069594
2019-05-11 13:30:00,51.2,77.2,629.5492245829621,24683.00105802786,25.312550282610825
2019-05-11 13:45:00,51.2,77.5,588.3796798880851,23205.451556073793,23.793831235961882
2019-05-11 14:00:00,51.2,77.5,626.2339756853493,24770.26838404329,25.396502359728647
2019-05-11 14:15:00,51.2,78.1,873.1602211001317,34737.28608934975,35.61044631044988
2019-05-11 14:30:00,51.2,77.9,727.0807010262622,28864.81253333832,29.591893234364587
2019-05-11 14:45:00,51.2,77.7,690.4037444510461,27400.777828137598,28.09118157258865
2019-05-11 15:00:00,51.2,77.5,657.7907336307276,26099.38692899228,26.75717766262301
2019-05-11 15:15:00,51.2,77.5,690.107684928469,27408.90065089541,28.09900833582388
2019-05-11 15:30:00,51.2,77.2,657.6471712491706,26103.21288201119,26.76086005326036
